epoch, i, loss
87, 30, 0.0642
87, 31, 0.0779
87, 32, 0.0903
87, 33, 0.0816
87, 34, 0.0644
87, 35, 0.0737
87, 36, 0.0811
87, 37, 0.0717
87, 38, 0.0761
87, 39, 0.0705
87, 40, 0.0688
87, 41, 0.0936
87, 42, 0.0864
88, 0, 0.0634
88, 1, 0.0645
88, 2, 0.0756
88, 3, 0.0805
88, 4, 0.0817
88, 5, 0.0922
88, 6, 0.0724
88, 7, 0.0720
88, 8, 0.0754
88, 9, 0.0832
88, 10, 0.0752
88, 11, 0.0590
88, 12, 0.0635
88, 13, 0.0725
88, 14, 0.0751
88, 15, 0.0758
88, 16, 0.0645
88, 17, 0.0716
88, 18, 0.0821
88, 19, 0.0967
88, 20, 0.0613
88, 21, 0.0785
88, 22, 0.0921
88, 23, 0.0741
88, 24, 0.0845
88, 25, 0.0763
88, 26, 0.0593
88, 27, 0.0524
88, 28, 0.0602
88, 29, 0.0878
88, 30, 0.0649
88, 31, 0.0780
88, 32, 0.0518
88, 33, 0.0689
88, 34, 0.0807
88, 35, 0.0637
88, 36, 0.0692
88, 37, 0.0634
88, 38, 0.0592
88, 39, 0.0932
88, 40, 0.0817
88, 41, 0.0760
88, 42, 0.0771
89, 0, 0.0740
89, 1, 0.0835
89, 2, 0.0956
89, 3, 0.0623
89, 4, 0.0694
89, 5, 0.0784
89, 6, 0.0776
89, 7, 0.0735
89, 8, 0.0897
89, 9, 0.0804
89, 10, 0.0675
89, 11, 0.0713
89, 12, 0.0713
89, 13, 0.0795
89, 14, 0.0610
89, 15, 0.0736
89, 16, 0.0614
89, 17, 0.0726
89, 18, 0.0650
89, 19, 0.0791
89, 20, 0.0588
89, 21, 0.0878
89, 22, 0.0683
89, 23, 0.0671
89, 24, 0.0615
89, 25, 0.0755
89, 26, 0.0693
89, 27, 0.0766
89, 28, 0.0688
89, 29, 0.0668
89, 30, 0.0728
89, 31, 0.0705
89, 32, 0.0757
89, 33, 0.0595
89, 34, 0.0737
89, 35, 0.0774
89, 36, 0.0640
89, 37, 0.0743
89, 38, 0.0865
89, 39, 0.0660
89, 40, 0.0689
89, 41, 0.0674
89, 42, 0.0668
90, 0, 0.0630
90, 1, 0.0596
90, 2, 0.0713
90, 3, 0.0726
90, 4, 0.0557
90, 5, 0.0801
90, 6, 0.0615
90, 7, 0.0613
90, 8, 0.0676
90, 9, 0.0696
90, 10, 0.0613
90, 11, 0.0748
90, 12, 0.0855
90, 13, 0.0685
90, 14, 0.0799
90, 15, 0.0754
90, 16, 0.0781
90, 17, 0.0589
90, 18, 0.0672
90, 19, 0.0627
90, 20, 0.0724
90, 21, 0.0671
90, 22, 0.0509
90, 23, 0.0584
90, 24, 0.0798
90, 25, 0.0801
90, 26, 0.0602
90, 27, 0.0709
90, 28, 0.0749
90, 29, 0.0926
90, 30, 0.0691
90, 31, 0.0565
90, 32, 0.0720
90, 33, 0.0668
90, 34, 0.0500
90, 35, 0.0709
90, 36, 0.0677
90, 37, 0.0714
90, 38, 0.0745
90, 39, 0.0672
90, 40, 0.0701
90, 41, 0.0779
90, 42, 0.0803
91, 0, 0.0698
91, 1, 0.0798
91, 2, 0.1031
91, 3, 0.0623
91, 4, 0.0648
91, 5, 0.0710
91, 6, 0.0763
91, 7, 0.0699
91, 8, 0.0713
91, 9, 0.0717
91, 10, 0.0625
91, 11, 0.0647
91, 12, 0.0710
91, 13, 0.0774
91, 14, 0.0656
91, 15, 0.0610
91, 16, 0.0597
91, 17, 0.0633
91, 18, 0.0679
91, 19, 0.0614
91, 20, 0.0706
91, 21, 0.0800
91, 22, 0.0626
91, 23, 0.0706
91, 24, 0.0656
91, 25, 0.0726
91, 26, 0.0686
91, 27, 0.0752
91, 28, 0.0762
91, 29, 0.0807
91, 30, 0.0683
91, 31, 0.0629
91, 32, 0.0656
91, 33, 0.0691
91, 34, 0.0664
91, 35, 0.0731
91, 36, 0.0691
91, 37, 0.0635
91, 38, 0.0768
91, 39, 0.0685
91, 40, 0.0606
91, 41, 0.0920
91, 42, 0.0655
92, 0, 0.0689
92, 1, 0.0593
92, 2, 0.0776
92, 3, 0.0709
92, 4, 0.0656
92, 5, 0.0823
92, 6, 0.0679
92, 7, 0.0627
92, 8, 0.0647
92, 9, 0.0734
92, 10, 0.0597
92, 11, 0.0701
92, 12, 0.1195
92, 13, 0.0732
92, 14, 0.0597
92, 15, 0.0598
92, 16, 0.0605
92, 17, 0.0618
92, 18, 0.0736
92, 19, 0.0706
92, 20, 0.0565
92, 21, 0.0748
92, 22, 0.0498
92, 23, 0.0855
92, 24, 0.0669
92, 25, 0.0684
92, 26, 0.0678
92, 27, 0.0496
92, 28, 0.0560
92, 29, 0.0545
92, 30, 0.0576
92, 31, 0.0665
92, 32, 0.0699
92, 33, 0.0794
92, 34, 0.0771
92, 35, 0.0579
92, 36, 0.0657
92, 37, 0.0637
92, 38, 0.0860
92, 39, 0.0742
92, 40, 0.0789
92, 41, 0.0612
92, 42, 0.0610
93, 0, 0.0884
93, 1, 0.0641
93, 2, 0.0596
93, 3, 0.0614
93, 4, 0.0711
93, 5, 0.0613
93, 6, 0.0625
93, 7, 0.0645
93, 8, 0.0679
93, 9, 0.0602
93, 10, 0.0703
93, 11, 0.0735
93, 12, 0.0712
93, 13, 0.0816
93, 14, 0.0747
93, 15, 0.0769
93, 16, 0.0710
93, 17, 0.0575
93, 18, 0.0526
93, 19, 0.0650
93, 20, 0.0594
93, 21, 0.0693
93, 22, 0.0604
93, 23, 0.0644
93, 24, 0.0560
93, 25, 0.0691
93, 26, 0.0581
93, 27, 0.0714
93, 28, 0.0629
93, 29, 0.0846
93, 30, 0.0753
93, 31, 0.0790
93, 32, 0.0574
93, 33, 0.0703
93, 34, 0.0756
93, 35, 0.0746
93, 36, 0.0682
93, 37, 0.0628
93, 38, 0.0625
93, 39, 0.0657
93, 40, 0.0582
93, 41, 0.0769
93, 42, 0.0711
94, 0, 0.0600
94, 1, 0.0706
94, 2, 0.0544
94, 3, 0.0794
94, 4, 0.0574
94, 5, 0.0596
94, 6, 0.0857
94, 7, 0.0569
94, 8, 0.0679
94, 9, 0.0756
94, 10, 0.0732
94, 11, 0.0744
94, 12, 0.0603
94, 13, 0.0641
94, 14, 0.0571
94, 15, 0.0558
94, 16, 0.0648
94, 17, 0.0779
94, 18, 0.0533
94, 19, 0.0654
94, 20, 0.0693
94, 21, 0.0592
94, 22, 0.0531
94, 23, 0.0726
94, 24, 0.0532
94, 25, 0.0621
94, 26, 0.0637
94, 27, 0.0652
94, 28, 0.0877
94, 29, 0.0520
94, 30, 0.0607
94, 31, 0.0695
94, 32, 0.0642
94, 33, 0.0563
94, 34, 0.0635
94, 35, 0.0685
94, 36, 0.0621
94, 37, 0.0759
94, 38, 0.0756
94, 39, 0.0637
94, 40, 0.0735
94, 41, 0.0706
94, 42, 0.0666
95, 0, 0.0696
95, 1, 0.0573
95, 2, 0.0716
95, 3, 0.0819
95, 4, 0.0626
95, 5, 0.0531
95, 6, 0.0715
95, 7, 0.0644
95, 8, 0.0947
95, 9, 0.0692
95, 10, 0.0605
95, 11, 0.0618
95, 12, 0.0657
95, 13, 0.0486
95, 14, 0.0729
95, 15, 0.0679
95, 16, 0.0516
95, 17, 0.0708
95, 18, 0.0624
95, 19, 0.0713
95, 20, 0.0704
95, 21, 0.0597
95, 22, 0.0683
95, 23, 0.0683
95, 24, 0.0629
95, 25, 0.0583
95, 26, 0.0667
95, 27, 0.0546
95, 28, 0.0639
95, 29, 0.0654
95, 30, 0.0703
95, 31, 0.0621
95, 32, 0.0636
95, 33, 0.0665
95, 34, 0.0550
95, 35, 0.0542
95, 36, 0.0766
95, 37, 0.0560
95, 38, 0.0576
95, 39, 0.0564
95, 40, 0.0651
95, 41, 0.0686
95, 42, 0.0718
96, 0, 0.0641
96, 1, 0.0762
96, 2, 0.0692
96, 3, 0.0618
96, 4, 0.0525
96, 5, 0.0704
96, 6, 0.0706
96, 7, 0.0691
96, 8, 0.0701
96, 9, 0.0705
96, 10, 0.0927
96, 11, 0.0619
96, 12, 0.0743
96, 13, 0.0621
96, 14, 0.0475
96, 15, 0.0732
96, 16, 0.0517
96, 17, 0.0516
96, 18, 0.0642
96, 19, 0.0732
96, 20, 0.0747
96, 21, 0.0732
96, 22, 0.0717
96, 23, 0.0677
96, 24, 0.0783
96, 25, 0.0673
96, 26, 0.0576
96, 27, 0.0855
96, 28, 0.0875
96, 29, 0.0664
96, 30, 0.0627
96, 31, 0.0650
96, 32, 0.0593
96, 33, 0.0611
96, 34, 0.0555
96, 35, 0.0638
96, 36, 0.0528
96, 37, 0.0580
96, 38, 0.0767
96, 39, 0.0646
96, 40, 0.0641
96, 41, 0.0773
96, 42, 0.0583
97, 0, 0.0703
97, 1, 0.0774
97, 2, 0.0568
97, 3, 0.0519
97, 4, 0.0699
97, 5, 0.0765
97, 6, 0.0603
97, 7, 0.0697
97, 8, 0.0834
97, 9, 0.0717
97, 10, 0.0622
97, 11, 0.0549
97, 12, 0.0591
97, 13, 0.0725
97, 14, 0.0737
97, 15, 0.0574
97, 16, 0.0648
97, 17, 0.0605
97, 18, 0.0589
97, 19, 0.0625
97, 20, 0.0622
97, 21, 0.0758
97, 22, 0.0629
97, 23, 0.0658
97, 24, 0.0673
97, 25, 0.0585
97, 26, 0.0596
97, 27, 0.0574
97, 28, 0.0524
97, 29, 0.0766
97, 30, 0.0753
97, 31, 0.0636
97, 32, 0.0546
97, 33, 0.0658
97, 34, 0.0720
97, 35, 0.0583
97, 36, 0.0624
97, 37, 0.0533
97, 38, 0.0641
97, 39, 0.0649
97, 40, 0.0696
97, 41, 0.0550
97, 42, 0.0556
98, 0, 0.0571
98, 1, 0.0665
98, 2, 0.0565
98, 3, 0.0677
98, 4, 0.0631
98, 5, 0.0601
98, 6, 0.0798
98, 7, 0.0564
98, 8, 0.0664
98, 9, 0.0688
98, 10, 0.0711
98, 11, 0.0746
98, 12, 0.0585
98, 13, 0.0601
98, 14, 0.0608
98, 15, 0.0559
98, 16, 0.0618
98, 17, 0.0781
98, 18, 0.0714
98, 19, 0.0615
98, 20, 0.0491
98, 21, 0.0759
98, 22, 0.0544
98, 23, 0.0740
98, 24, 0.0884
98, 25, 0.0488
98, 26, 0.0751
98, 27, 0.0654
98, 28, 0.0611
98, 29, 0.0615
98, 30, 0.0702
98, 31, 0.0623
98, 32, 0.0675
98, 33, 0.0636
98, 34, 0.0588
98, 35, 0.0613
98, 36, 0.0715
98, 37, 0.0702
98, 38, 0.0751
98, 39, 0.0659
98, 40, 0.0550
98, 41, 0.0655
98, 42, 0.0528
99, 0, 0.0661
99, 1, 0.0828
99, 2, 0.0591
99, 3, 0.0484
99, 4, 0.0665
99, 5, 0.0726
99, 6, 0.0549
99, 7, 0.0727
99, 8, 0.0560
99, 9, 0.0637
99, 10, 0.0583
99, 11, 0.0750
99, 12, 0.0525
99, 13, 0.0585
99, 14, 0.0540
99, 15, 0.0699
99, 16, 0.0670
99, 17, 0.0587
99, 18, 0.0654
99, 19, 0.0629
99, 20, 0.0612
99, 21, 0.0726
99, 22, 0.0660
99, 23, 0.0633
99, 24, 0.0556
99, 25, 0.0541
99, 26, 0.0614
99, 27, 0.0759
99, 28, 0.0642
99, 29, 0.0611
99, 30, 0.0468
99, 31, 0.0626
99, 32, 0.0593
99, 33, 0.0717
99, 34, 0.0795
99, 35, 0.0785
99, 36, 0.0640
99, 37, 0.0651
99, 38, 0.0647
99, 39, 0.0605
99, 40, 0.0634
99, 41, 0.0633
99, 42, 0.0781
100, 0, 0.0707
100, 1, 0.0647
100, 2, 0.0868
100, 3, 0.0677
100, 4, 0.0555
100, 5, 0.0742
100, 6, 0.0590
100, 7, 0.0499
100, 8, 0.0626
100, 9, 0.0672
100, 10, 0.0728
100, 11, 0.0792
100, 12, 0.0665
100, 13, 0.0717
100, 14, 0.0627
100, 15, 0.0528
100, 16, 0.0711
100, 17, 0.0630
100, 18, 0.0683
100, 19, 0.0710
100, 20, 0.0601
100, 21, 0.0737
100, 22, 0.0665
100, 23, 0.0609
100, 24, 0.0548
100, 25, 0.0650
100, 26, 0.0690
100, 27, 0.0531
100, 28, 0.0724
100, 29, 0.0614
100, 30, 0.0606
100, 31, 0.0727
100, 32, 0.0717
100, 33, 0.0586
100, 34, 0.0665
100, 35, 0.0533
100, 36, 0.0732
100, 37, 0.0578
100, 38, 0.0600
100, 39, 0.0600
100, 40, 0.0571
100, 41, 0.0568
100, 42, 0.0513
101, 0, 0.0653
101, 1, 0.0745
101, 2, 0.0499
101, 3, 0.0690
101, 4, 0.0568
101, 5, 0.0753
101, 6, 0.0676
101, 7, 0.0665
101, 8, 0.0679
101, 9, 0.0588
101, 10, 0.0564
101, 11, 0.0581
101, 12, 0.0646
101, 13, 0.0643
101, 14, 0.0655
101, 15, 0.0583
101, 16, 0.0644
101, 17, 0.0600
101, 18, 0.0552
101, 19, 0.0564
101, 20, 0.0614
101, 21, 0.0702
101, 22, 0.0524
101, 23, 0.0682
101, 24, 0.0495
101, 25, 0.0641
101, 26, 0.0634
101, 27, 0.0835
101, 28, 0.0523
101, 29, 0.0648
101, 30, 0.0578
101, 31, 0.0663
101, 32, 0.0729
101, 33, 0.0722
101, 34, 0.0628
101, 35, 0.0603
101, 36, 0.0579
101, 37, 0.0644
101, 38, 0.0647
101, 39, 0.0743
101, 40, 0.0589
101, 41, 0.0619
101, 42, 0.0607
102, 0, 0.0623
102, 1, 0.0501
102, 2, 0.0620
102, 3, 0.0636
102, 4, 0.0668
102, 5, 0.0474
102, 6, 0.0651
102, 7, 0.0565
102, 8, 0.0643
102, 9, 0.0712
102, 10, 0.0691
102, 11, 0.0635
102, 12, 0.0593
102, 13, 0.0675
102, 14, 0.0690
102, 15, 0.0645
102, 16, 0.0734
102, 17, 0.0602
102, 18, 0.0538
102, 19, 0.0620
102, 20, 0.0526
102, 21, 0.0527
102, 22, 0.0572
102, 23, 0.0757
102, 24, 0.0586
102, 25, 0.0582
102, 26, 0.0611
102, 27, 0.0787
102, 28, 0.0557
102, 29, 0.0662
102, 30, 0.0703
102, 31, 0.0584
102, 32, 0.0599
102, 33, 0.0500
102, 34, 0.0514
102, 35, 0.0598
102, 36, 0.0616
102, 37, 0.0601
102, 38, 0.0702
102, 39, 0.0615
102, 40, 0.0545
102, 41, 0.0637
102, 42, 0.0560
103, 0, 0.0631
103, 1, 0.0606
103, 2, 0.0575
103, 3, 0.0604
103, 4, 0.0508
103, 5, 0.0513
103, 6, 0.0678
103, 7, 0.0542
103, 8, 0.0567
103, 9, 0.0509
103, 10, 0.0573
103, 11, 0.0592
103, 12, 0.0562
103, 13, 0.0497
103, 14, 0.0791
103, 15, 0.0579
103, 16, 0.0668
103, 17, 0.0649
103, 18, 0.0631
103, 19, 0.0557
103, 20, 0.0670
103, 21, 0.0569
103, 22, 0.0621
103, 23, 0.0532
103, 24, 0.0802
103, 25, 0.0662
103, 26, 0.0625
103, 27, 0.0589
103, 28, 0.0657
103, 29, 0.0597
103, 30, 0.0622
103, 31, 0.0645
103, 32, 0.0671
103, 33, 0.0601
103, 34, 0.0484
103, 35, 0.0693
103, 36, 0.0701
103, 37, 0.0646
103, 38, 0.0624
103, 39, 0.0647
103, 40, 0.0568
103, 41, 0.0631
103, 42, 0.0694
104, 0, 0.0675
104, 1, 0.0629
104, 2, 0.0709
104, 3, 0.0624
104, 4, 0.0482
104, 5, 0.0595
104, 6, 0.0581
104, 7, 0.0573
104, 8, 0.0653
104, 9, 0.0486
104, 10, 0.0512
104, 11, 0.0656
104, 12, 0.0601
104, 13, 0.0558
104, 14, 0.0770
104, 15, 0.0596
104, 16, 0.0522
104, 17, 0.0618
104, 18, 0.0672
104, 19, 0.0654
104, 20, 0.0638
104, 21, 0.0665
104, 22, 0.0541
104, 23, 0.0602
104, 24, 0.0665
104, 25, 0.0539
104, 26, 0.0632
104, 27, 0.0669
104, 28, 0.0503
104, 29, 0.0572
104, 30, 0.0662
104, 31, 0.0756
104, 32, 0.0528
104, 33, 0.0509
104, 34, 0.0553
104, 35, 0.0663
104, 36, 0.0664
104, 37, 0.0693
104, 38, 0.0558
104, 39, 0.0568
104, 40, 0.0624
104, 41, 0.0535
104, 42, 0.0599
105, 0, 0.0648
105, 1, 0.0687
105, 2, 0.0590
105, 3, 0.0605
105, 4, 0.0580
105, 5, 0.0614
105, 6, 0.0604
105, 7, 0.0575
105, 8, 0.0554
105, 9, 0.0599
105, 10, 0.0502
105, 11, 0.0687
105, 12, 0.0733
105, 13, 0.0793
105, 14, 0.0518
105, 15, 0.0725
105, 16, 0.0651
105, 17, 0.0635
105, 18, 0.0646
105, 19, 0.0599
105, 20, 0.0695
105, 21, 0.0683
105, 22, 0.0553
105, 23, 0.0480
105, 24, 0.0648
105, 25, 0.0588
105, 26, 0.0563
105, 27, 0.0561
105, 28, 0.0505
105, 29, 0.0602
105, 30, 0.0656
105, 31, 0.0550
105, 32, 0.0666
105, 33, 0.0592
105, 34, 0.0507
105, 35, 0.0587
105, 36, 0.0704
105, 37, 0.0600
105, 38, 0.0652
105, 39, 0.0618
105, 40, 0.0680
105, 41, 0.0518
105, 42, 0.0526
106, 0, 0.0572
106, 1, 0.0590
106, 2, 0.0581
106, 3, 0.0715
106, 4, 0.0673
106, 5, 0.0557
106, 6, 0.0656
106, 7, 0.0551
106, 8, 0.0688
106, 9, 0.0632
106, 10, 0.0431
106, 11, 0.0675
106, 12, 0.0668
106, 13, 0.0736
106, 14, 0.0613
106, 15, 0.0722
106, 16, 0.0578
106, 17, 0.0582
106, 18, 0.0624
106, 19, 0.0511
106, 20, 0.0720
106, 21, 0.0636
106, 22, 0.0537
106, 23, 0.0562
106, 24, 0.0606
106, 25, 0.0553
106, 26, 0.0612
106, 27, 0.0554
106, 28, 0.0570
106, 29, 0.0627
106, 30, 0.0745
106, 31, 0.0652
106, 32, 0.0583
106, 33, 0.0657
106, 34, 0.0580
106, 35, 0.0584
106, 36, 0.0650
106, 37, 0.0563
106, 38, 0.0676
106, 39, 0.0675
106, 40, 0.0589
106, 41, 0.0575
106, 42, 0.0555
107, 0, 0.0586
107, 1, 0.0554
107, 2, 0.0568
107, 3, 0.0626
107, 4, 0.0511
107, 5, 0.0638
107, 6, 0.0504
107, 7, 0.0746
107, 8, 0.0464
107, 9, 0.0596
107, 10, 0.0568
107, 11, 0.0652
107, 12, 0.0612
107, 13, 0.0557
107, 14, 0.0547
107, 15, 0.0617
107, 16, 0.0552
107, 17, 0.0573
107, 18, 0.0696
107, 19, 0.0542
107, 20, 0.0532
107, 21, 0.0540
107, 22, 0.0570
107, 23, 0.0661
107, 24, 0.0543
107, 25, 0.0609
107, 26, 0.0635
107, 27, 0.0656
107, 28, 0.0703
107, 29, 0.0583
107, 30, 0.0706
107, 31, 0.0693
107, 32, 0.0649
107, 33, 0.0762
107, 34, 0.0626
107, 35, 0.0594
107, 36, 0.0573
107, 37, 0.0467
107, 38, 0.0589
107, 39, 0.0633
107, 40, 0.0692
107, 41, 0.0545
107, 42, 0.0608
108, 0, 0.0634
108, 1, 0.0551
108, 2, 0.0563
108, 3, 0.0622
108, 4, 0.0552
108, 5, 0.0629
108, 6, 0.0502
108, 7, 0.0692
108, 8, 0.0575
108, 9, 0.0532
108, 10, 0.0623
108, 11, 0.0546
108, 12, 0.0550
108, 13, 0.0655
108, 14, 0.0624
108, 15, 0.0634
108, 16, 0.0597
108, 17, 0.0555
108, 18, 0.0602
108, 19, 0.0569
108, 20, 0.0537
108, 21, 0.0482
108, 22, 0.0542
108, 23, 0.0603
108, 24, 0.0568
108, 25, 0.0748
108, 26, 0.0573
108, 27, 0.0612
108, 28, 0.0610
108, 29, 0.0577
108, 30, 0.0526
108, 31, 0.0547
108, 32, 0.0606
108, 33, 0.0573
108, 34, 0.0568
108, 35, 0.0658
108, 36, 0.0572
108, 37, 0.0653
108, 38, 0.0548
108, 39, 0.0523
108, 40, 0.0516
108, 41, 0.0510
108, 42, 0.0651
109, 0, 0.0581
109, 1, 0.0467
109, 2, 0.0602
109, 3, 0.0571
109, 4, 0.0679
109, 5, 0.0613
109, 6, 0.0624
109, 7, 0.0514
109, 8, 0.0649
109, 9, 0.0737
109, 10, 0.0578
109, 11, 0.0596
109, 12, 0.0627
109, 13, 0.0696
109, 14, 0.0633
109, 15, 0.0552
109, 16, 0.0596
109, 17, 0.0547
109, 18, 0.0518
109, 19, 0.0679
109, 20, 0.0625
109, 21, 0.0462
109, 22, 0.0634
109, 23, 0.0574
109, 24, 0.0731
109, 25, 0.0566
109, 26, 0.0527
109, 27, 0.0722
109, 28, 0.0742
109, 29, 0.0467
109, 30, 0.0620
109, 31, 0.0577
109, 32, 0.0601
109, 33, 0.0611
109, 34, 0.0503
109, 35, 0.0712
109, 36, 0.0578
109, 37, 0.0614
109, 38, 0.0484
109, 39, 0.0703
109, 40, 0.0502
109, 41, 0.0471
109, 42, 0.0607
110, 0, 0.0508
110, 1, 0.0631
110, 2, 0.0657
110, 3, 0.0615
110, 4, 0.0650
110, 5, 0.0570
110, 6, 0.0539
110, 7, 0.0634
110, 8, 0.0547
110, 9, 0.0546
110, 10, 0.0524
110, 11, 0.0629
110, 12, 0.0657
110, 13, 0.0696
110, 14, 0.0600
110, 15, 0.0487
110, 16, 0.0519
110, 17, 0.0509
110, 18, 0.0525
110, 19, 0.0582
110, 20, 0.0564
110, 21, 0.0602
110, 22, 0.0582
110, 23, 0.0566
110, 24, 0.0623
110, 25, 0.0587
110, 26, 0.0666
110, 27, 0.0516
110, 28, 0.0555
110, 29, 0.0638
110, 30, 0.0804
110, 31, 0.0645
110, 32, 0.0615
110, 33, 0.0567
110, 34, 0.0497
110, 35, 0.0473
110, 36, 0.0620
110, 37, 0.0528
110, 38, 0.0567
110, 39, 0.0651
110, 40, 0.0657
110, 41, 0.0644
110, 42, 0.0618
111, 0, 0.0661
111, 1, 0.0497
111, 2, 0.0588
111, 3, 0.0605
111, 4, 0.0705
111, 5, 0.0644
111, 6, 0.0648
111, 7, 0.0584
111, 8, 0.0628
111, 9, 0.0555
111, 10, 0.0576
111, 11, 0.0577
111, 12, 0.0607
111, 13, 0.0580
111, 14, 0.0551
111, 15, 0.0536
111, 16, 0.0504
111, 17, 0.0569
111, 18, 0.0598
111, 19, 0.0595
111, 20, 0.0536
111, 21, 0.0536
111, 22, 0.0610
111, 23, 0.0564
111, 24, 0.0562
111, 25, 0.0651
111, 26, 0.0532
111, 27, 0.0595
111, 28, 0.0676
111, 29, 0.0660
111, 30, 0.0651
111, 31, 0.0607
111, 32, 0.0684
111, 33, 0.0509
111, 34, 0.0609
111, 35, 0.0544
111, 36, 0.0667
111, 37, 0.0569
111, 38, 0.0748
111, 39, 0.0734
111, 40, 0.0636
111, 41, 0.0595
111, 42, 0.0626
112, 0, 0.0576
112, 1, 0.0607
112, 2, 0.0641
112, 3, 0.0554
112, 4, 0.0559
112, 5, 0.0667
112, 6, 0.0680
112, 7, 0.0483
112, 8, 0.0685
112, 9, 0.0538
112, 10, 0.0569
112, 11, 0.0633
112, 12, 0.0575
112, 13, 0.0557
112, 14, 0.0636
112, 15, 0.0655
112, 16, 0.0529
112, 17, 0.0630
112, 18, 0.0583
112, 19, 0.0563
112, 20, 0.0485
112, 21, 0.0565
112, 22, 0.0607
112, 23, 0.0474
112, 24, 0.0572
112, 25, 0.0521
112, 26, 0.0580
112, 27, 0.0558
112, 28, 0.0497
112, 29, 0.0616
112, 30, 0.0592
112, 31, 0.0635
112, 32, 0.0568
112, 33, 0.0552
112, 34, 0.0489
112, 35, 0.0659
112, 36, 0.0583
112, 37, 0.0599
112, 38, 0.0726
112, 39, 0.0604
112, 40, 0.0573
112, 41, 0.0597
112, 42, 0.0556
113, 0, 0.0620
113, 1, 0.0567
113, 2, 0.0627
113, 3, 0.0562
113, 4, 0.0531
113, 5, 0.0663
113, 6, 0.0611
113, 7, 0.0581
113, 8, 0.0588
113, 9, 0.0588
113, 10, 0.0659
113, 11, 0.0456
113, 12, 0.0496
113, 13, 0.0514
113, 14, 0.0602
113, 15, 0.0482
113, 16, 0.0631
113, 17, 0.0570
113, 18, 0.0592
113, 19, 0.0645
113, 20, 0.0619
113, 21, 0.0639
113, 22, 0.0595
113, 23, 0.0507
113, 24, 0.0594
113, 25, 0.0532
113, 26, 0.0569
113, 27, 0.0657
113, 28, 0.0523
113, 29, 0.0553
113, 30, 0.0530
113, 31, 0.0496
113, 32, 0.0612
113, 33, 0.0645
113, 34, 0.0540
113, 35, 0.0660
113, 36, 0.0661
113, 37, 0.0648
113, 38, 0.0529
113, 39, 0.0670
113, 40, 0.0558
113, 41, 0.0599
113, 42, 0.0534
114, 0, 0.0615
114, 1, 0.0579
114, 2, 0.0593
114, 3, 0.0511
114, 4, 0.0458
114, 5, 0.0487
114, 6, 0.0574
114, 7, 0.0514
114, 8, 0.0537
114, 9, 0.0594
114, 10, 0.0511
114, 11, 0.0529
114, 12, 0.0629
114, 13, 0.0406
114, 14, 0.0638
114, 15, 0.0619
114, 16, 0.0535
114, 17, 0.0537
114, 18, 0.0545
114, 19, 0.0448
114, 20, 0.0717
114, 21, 0.0574
114, 22, 0.0568
114, 23, 0.0587
114, 24, 0.0548
114, 25, 0.0659
114, 26, 0.0501
114, 27, 0.0548
114, 28, 0.0637
114, 29, 0.0591
114, 30, 0.0552
114, 31, 0.0537
114, 32, 0.0479
114, 33, 0.0552
114, 34, 0.0636
114, 35, 0.0629
114, 36, 0.0539
114, 37, 0.0648
114, 38, 0.0661
114, 39, 0.0551
114, 40, 0.0441
114, 41, 0.0568
114, 42, 0.0643
115, 0, 0.0621
115, 1, 0.0491
115, 2, 0.0481
115, 3, 0.0535
115, 4, 0.0676
115, 5, 0.0558
115, 6, 0.0527
115, 7, 0.0485
115, 8, 0.0620
115, 9, 0.0533
115, 10, 0.0523
115, 11, 0.0543
115, 12, 0.0592
115, 13, 0.0588
115, 14, 0.0639
115, 15, 0.0631
115, 16, 0.0611
115, 17, 0.0683
115, 18, 0.0610
115, 19, 0.0479
115, 20, 0.0575
115, 21, 0.0596
115, 22, 0.0653
115, 23, 0.0441
115, 24, 0.0561
115, 25, 0.0583
115, 26, 0.0504
115, 27, 0.0525
115, 28, 0.0635
115, 29, 0.0677
115, 30, 0.0546
115, 31, 0.0588
115, 32, 0.0609
115, 33, 0.0738
115, 34, 0.0604
115, 35, 0.0503
115, 36, 0.0607
115, 37, 0.0729
115, 38, 0.0647
115, 39, 0.0636
115, 40, 0.0586
115, 41, 0.0607
115, 42, 0.0524
116, 0, 0.0692
116, 1, 0.0558
116, 2, 0.0522
116, 3, 0.0620
116, 4, 0.0572
116, 5, 0.0549
116, 6, 0.0531
116, 7, 0.0823
116, 8, 0.0502
116, 9, 0.0654
116, 10, 0.0568
116, 11, 0.0525
116, 12, 0.0620
116, 13, 0.0668
116, 14, 0.0537
116, 15, 0.0554
116, 16, 0.0639
116, 17, 0.0603
116, 18, 0.0572
116, 19, 0.0583
116, 20, 0.0569
116, 21, 0.0695
116, 22, 0.0565
116, 23, 0.0642
116, 24, 0.0498
116, 25, 0.0477
116, 26, 0.0643
116, 27, 0.0640
116, 28, 0.0524
116, 29, 0.0612
116, 30, 0.0526
116, 31, 0.0549
116, 32, 0.0472
116, 33, 0.0551
116, 34, 0.0554
116, 35, 0.0574
116, 36, 0.0514
116, 37, 0.0726
116, 38, 0.0581
116, 39, 0.0733
116, 40, 0.0584
116, 41, 0.0581
116, 42, 0.0638
117, 0, 0.0706
117, 1, 0.0547
117, 2, 0.0542
117, 3, 0.0554
117, 4, 0.0522
117, 5, 0.0555
117, 6, 0.0490
117, 7, 0.0517
117, 8, 0.0600
117, 9, 0.0573
117, 10, 0.0572
